Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
1,3398,Pedro Soares Fialdini,Brazil,"Rillaboom, Landorus, Incineroar, Raging Bolt, Rapid Strike Urshifu, Chien-Pao"
2,3393,Dylan Torres,Brazil,"Ursaluna, Hatterene, Flutter Mane, Torkoal, Female Indeedee, Gallade"
3,41,Sebastian Escalante,Argentina,"Hisuian Arcanine, Raging Bolt, Alolan Ninetales, Landorus, Articuno, Wellspring Mask Ogerpon"
4,146,Gabriel Agati,Brazil,"Rillaboom, Raging Bolt, Chien-Pao, Incineroar, Volcarona, Rapid Strike Urshifu"
5,182,Sebastian Bisbal,Peru,"Wellspring Mask Ogerpon, Raging Bolt, Kingambit, Flutter Mane, Rillaboom, Hisuian Arcanine"
6,2640,Pedro Henrique Rubini Cini,Brazil,"Gouging Fire, Wellspring Mask Ogerpon, Landorus, Raging Bolt, Flutter Mane, Incineroar"
7,473,Diego Gutierrez,Peru,"Wellspring Mask Ogerpon, Kingambit, Raging Bolt, Rillaboom, Hisuian Arcanine, Flutter Mane"
8,463,Yan Sym,Brazil,"Incineroar, Chien-Pao, Raging Bolt, Rillaboom, Volcarona, Rapid Strike Urshifu"
9,2636,Victor Vieira,Brazil,"Landorus, Chien-Pao, Rillaboom, Raging Bolt, Hearthflame Mask Ogerpon, Incineroar"
10,3581,Pedro Henrique Soares Feitosa,Brazil,"Wellspring Mask Ogerpon, Chien-Pao, Raging Bolt, Gholdengo, Galarian Zapdos, Incineroar"
11,2642,Victor Rachik,Brazil,"Rapid Strike Urshifu, Chien-Pao, Incineroar, Rillaboom, Raging Bolt, Volcarona"
12,3406,Gustavo kengo,Brazil,"Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Single Strike Urshifu, Incineroar, Rillaboom, Farigiraf"
13,1049,Caio Romanini,Brazil,"Landorus, Rapid Strike Urshifu, Raging Bolt, Incineroar, Rillaboom, Tornadus"
14,3587,Igor Fagundes,Brazil,"Raging Bolt, Chien-Pao, Dragonite, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Rillaboom"
15,3588,Rodolfo Martins,Brazil,"Flutter Mane, Porygon2, Roaring Moon, Incineroar, Rapid Strike Urshifu, Amoonguss"
16,470,Renzo Navarro,Peru,"Rillaboom, Wellspring Mask Ogerpon, Raging Bolt, Kingambit, Hisuian Arcanine, Flutter Mane"
17,3589,Claudio Kamoda,Brazil,"Tornadus, Flutter Mane, Wellspring Mask Ogerpon, Glimmora, Single Strike Urshifu, Chi-Yu"
18,3592,Luiz Lima,Brazil,"Raging Bolt, Hearthflame Mask Ogerpon, Landorus, Single Strike Urshifu, Flutter Mane, Rillaboom"
19,3664,rainer arana,Peru,"Kingambit, Rillaboom, Incineroar, Wellspring Mask Ogerpon, Landorus, Flutter Mane"
20,175,Paul Ruiz,Ecuador,"Incineroar, Flutter Mane, Wellspring Mask Ogerpon, Landorus, Kommo-o, Tornadus"
21,2648,Orlando Gomes Mariano,Brazil,"Single Strike Urshifu, Rillaboom, Tornadus, Female Indeedee, Heatran, Regidrago"
22,3411,Diego Sebastián Ortiz Sánchez,Peru,"Raging Bolt, Heatran, Single Strike Urshifu, Flutter Mane, Wellspring Mask Ogerpon, Landorus Therian"
23,3391,Arthur Katz,Brazil,"Gouging Fire, Kingambit, Amoonguss, Chien-Pao, Dragonite, Wellspring Mask Ogerpon"
24,3425,Daniel Vieira,Brazil,"Flutter Mane, Tornadus, Glimmora, Entei, Single Strike Urshifu, Wellspring Mask Ogerpon"
25,2639,David Assato,Brazil,"Galarian Articuno, Hisuian Arcanine, Roaring Moon, Female Indeedee, Iron Hands, Bloodmoon Ursaluna"
26,2656,Christian Rangel,Brazil,"Single Strike Urshifu, Flutter Mane, Raging Bolt, Incineroar, Wellspring Mask Ogerpon, Landorus"
27,3514,Omar Acuña Acevedo,Chile,"Flutter Mane, Farigiraf, Cornerstone Mask Ogerpon, Walking Wake, Torkoal, Incineroar"
28,3594,Bruno Cotrim,Brazil,"Landorus Therian, Tornadus, Single Strike Urshifu, Chi-Yu, Flutter Mane, Wellspring Mask Ogerpon"
29,3665,Carlos Alberto Agarie Junior,Brazil,"Gouging Fire, Kingambit, Chien-Pao, Wellspring Mask Ogerpon, Rillaboom, Flutter Mane"
30,2638,Thiago Lattanzi,Brazil,"Rapid Strike Urshifu, Landorus, Chien-Pao, Cornerstone Mask Ogerpon, Tornadus, Flutter Mane"
31,3666,Hugo Nascimento Vile dos Santos,Brazil,"Amoonguss, Kingambit, Incineroar, Rapid Strike Urshifu, Tornadus, Flutter Mane"
32,3394,Fábio Lima,Brazil,"Incineroar, Rapid Strike Urshifu, Landorus, Chien-Pao, Rillaboom, Raging Bolt"
