Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
1,36,Jonathan Evans,USA,"Kyogre, Incineroar, Grimmsnarl, Tornadus, Venusaur, Torkoal"
2,64,Leonardo Bonanomi,Italy,"Groudon, Incineroar, Umbreon, Regieleki, Venusaur, Charizard"
3,2570,Yoav Reuven,Australia,"Groudon, Incineroar, Grimmsnarl, Porygon2, Venusaur, Charizard"
4,2571,Alberto Daza,Mexico,"Shadow Rider Calyrex, Single Strike Urshifu, Weezing, Thundurus, Rillaboom, Regigigas"
5,504,Alejandro Diaz,Chile,"Shadow Rider Calyrex, Landorus Therian, Female Indeedee, Heat Rotom, Whimsicott, Glastrier"
5,146,Gabriel Agati,Brazil,"Zacian, Landorus Therian, Umbreon, Garchomp, Whimsicott, Charizard"
7,1011,Roberto Porretti,Italy,"Zacian, Landorus Therian, Single Strike Urshifu, Dragapult, Rillaboom, Coalossal"
7,1507,Francesco  P Pero,Italy,"Groudon, Incineroar, Umbreon, Regieleki, Venusaur, Charizard"
9,1088,Joseph Ugarte,USA,"Yveltal, Landorus Therian, Grimmsnarl, Regieleki, Venusaur, Metagross"
9,1597,Daniel Quek,Australia,"Shadow Rider Calyrex, Cinderace, Female Indeedee, Thundurus, Whimsicott, Mienshao"
9,1702,Orlando Luna,Peru,"Zacian, Incineroar, Single Strike Urshifu, Dragapult, Rillaboom, Coalossal"
9,1496,Rafael Busutil,Spain,"Groudon, Umbreon, Grimmsnarl, Regieleki, Venusaur, Charizard"
13,1397,Alec Rubin,USA,"Zacian, Incineroar, Politoed, Thundurus, Amoonguss, Kingdra"
13,2573,James Mainey,Australia,"Solgaleo, Incineroar, Grimmsnarl, Zapdos, Spectrier, Galarian Moltres"
13,712,Christopher Egan,Australia,"Ice Rider Calyrex, Incineroar, Mimikyu, Dracozolt, Amoonguss, Tyranitar"
13,2572,Michael Dangelo,USA,"Zacian, Incineroar, Single Strike Urshifu, Dragapult, Amoonguss, Coalossal"
