Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
1,2063,Abdullah Mohayyuddin,Canada,"Great Tusk, Lilligant, Torkoal, Kingambit, Flutter Mane, Dragonite"
2,1041,Ryan Loseto,Canada,"Great Tusk, Kingambit, Arcanine, Iron Bundle, Flutter Mane, Corviknight"
3,338,Dylan Salvanera,USA,"Sandy Shocks, Amoonguss, Paldean Tauros Blaze Breed, Iron Bundle, Baxcalibur, Roaring Moon"
4,304,Aaron Zheng,USA,"Great Tusk, Brute Bonnet, Talonflame, Iron Bundle, Flutter Mane, Baxcalibur"
5,1616,Zackary Thornberg,USA,"Sylveon, Glimmora, Ceruledge, Dondozo, Tatsugiri, Flutter Mane"
6,1784,Neil Patel,Canada,"Great Tusk, Glimmora, Iron Bundle, Dondozo, Tatsugiri, Dragonite"
7,319,Gavin Michaels,USA,"Iron Hands, Brute Bonnet, Volcarona, Azumarill, Mimikyu, Pelipper"
8,166,Demitrios Kaguras,USA,"Great Tusk, Amoonguss, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
9,1698,Ian Holdeman,USA,"Iron Hands, Amoonguss, Ceruledge, Palafin, Flutter Mane, Dragonite"
10,655,Len Deuel,USA,"Corviknight, Tyranitar, Klefki, Garchomp, Flutter Mane, Hydreigon"
11,2064,Ismail Hussein,USA,"Scream Tail, Amoonguss, Arcanine, Tyranitar, Gholdengo, Dragonite"
12,1565,Marcus Dion,Canada,"Pawmot, Glimmora, Arcanine, Dondozo, Tatsugiri Droopy Form, Talonflame"
13,1484,Zac Emerzian,USA,"Bellibolt, Meowscarada, Iron Moth, Gastrodon, Ceruledge, Iron Valiant"
14,216,Shreyas Canchi Radhakrishna,USA,"Iron Hands, Amoonguss, Armarouge, Female Indeedee, Flutter Mane, Kingambit"
15,1681,Grayson DeWolfe,USA,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Roaring Moon"
16,1976,Tyler Alexander,USA,"Iron Hands, Maushold, Armarouge, Dondozo, Tatsugiri Stretchy Form, Female Indeedee"
17,190,Giovanni Costa,USA,"Great Tusk, Kingambit, Talonflame, Palafin, Gholdengo, Dragonite"
18,2065,Kendall Perry,USA,"Great Tusk, Maushold, Kingambit, Iron Bundle, Flutter Mane, Dragonite"
19,2066,Jacob Locsin,USA,"Iron Hands, Great Tusk, Armarouge, Murkrow, Flutter Mane, Female Indeedee"
20,1794,Emmanuel Boctor,USA,"Palafin, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Tyranitar"
21,360,Jean-Marc Hebert,Canada,"Great Tusk, Lilligant, Torkoal, Kingambit, Flutter Mane, Dragonite"
22,2067,Logan Mazur,USA,"Iron Hands, Brute Bonnet, Armarouge, Torkoal, Flutter Mane, Female Indeedee"
23,2068,Carson Jones,USA,"Annihilape, Maushold, Armarouge, Dondozo, Tatsugiri Droopy Form, Female Indeedee"
