Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
1,25,Wolfe Glick,USA,"Rapid Strike Urshifu, Incineroar, Flutter Mane, Farigiraf, Hearthflame Mask Ogerpon, Rillaboom"
2,2212,Nicholas Donnelly,USA,"Iron Hands, Tornadus, Single Strike Urshifu, Farigiraf, Bloodmoon Ursaluna, Hearthflame Mask Ogerpon"
3,1766,Luka Trejgut,USA,"Gouging Fire, Wellspring Mask Ogerpon, Rillaboom, Chien-Pao, Flutter Mane, Kingambit"
4,1058,Arbin Tumaneng,USA,"Tornadus, Bloodmoon Ursaluna, Single Strike Urshifu, Flutter Mane, Farigiraf, Hisuian Arcanine"
5,163,Stephen Mea,USA,"Wellspring Mask Ogerpon, Glimmora, Flutter Mane, Chi-Yu, Single Strike Urshifu, Tornadus"
6,2146,Enzo Reci,USA,"Single Strike Urshifu, Entei, Gholdengo, Smeargle, Bloodmoon Ursaluna, Tornadus"
7,199,Toler Webb,USA,"Rapid Strike Urshifu, Iron Crown, Flutter Mane, Hearthflame Mask Ogerpon, Female Indeedee, Tornadus"
8,1784,Neil Patel,Canada,"Raging Bolt, Amoonguss, Wellspring Mask Ogerpon, Roaring Moon, Incineroar, Flutter Mane"
9,342,Rajan Bal,USA,"Female Indeedee, Single Strike Urshifu, Tornadus, Ogerpon, Iron Crown, Ursaluna"
10,313,Jeudy Azzarelli,USA,"Incineroar, Single Strike Urshifu, Bloodmoon Ursaluna, Wellspring Mask Ogerpon, Flutter Mane, Farigiraf"
11,657,Kyle Livinghouse,USA,"Single Strike Urshifu, Chi-Yu, Flutter Mane, Tornadus, Glimmora, Wellspring Mask Ogerpon"
12,1936,Will Inabinet,USA,"Flutter Mane, Wellspring Mask Ogerpon, Kingambit, Landorus, Gouging Fire, Amoonguss"
13,351,Raghav Malaviya,USA,"Chien-Pao, Gouging Fire, Amoonguss, Kingambit, Wellspring Mask Ogerpon, Dragonite"
14,1607,Zhang Zhe,China,"Chien-Pao, Gholdengo, Raging Bolt, Rillaboom, Entei, Wellspring Mask Ogerpon"
15,150,Paul Chua,USA,"Raging Bolt, Chien-Pao, Incineroar, Amoonguss, Flutter Mane, Wellspring Mask Ogerpon"
16,1231,Scott Iwafuchi,USA,"Porygon2, Incineroar, Landorus, Rapid Strike Urshifu, Amoonguss, Gholdengo"
17,382,Sohaib Mufti,USA,"Amoonguss, Single Strike Urshifu, Flutter Mane, Hisuian Arcanine, Tornadus, Raging Bolt"
18,132,Ashton Cox,USA,"Wellspring Mask Ogerpon, Porygon2, Flutter Mane, Gouging Fire, Kingambit, Rillaboom"
19,286,Kazuki Kanehira,USA,"Amoonguss, Flutter Mane, Pelipper, Rapid Strike Urshifu, Archaludon, Baxcalibur"
20,129,Nick Navarre,USA,"Wellspring Mask Ogerpon, Tornadus, Kingambit, Glimmora, Landorus, Scream Tail"
21,2938,Drew Brown,USA,"Glimmora, Single Strike Urshifu, Chi-Yu, Tornadus, Wellspring Mask Ogerpon, Flutter Mane"
22,1602,Tang Shiliang,China,"Flutter Mane, Amoonguss, Landorus, Raging Bolt, Incineroar, Rapid Strike Urshifu"
23,1687,Thaison Hughes,USA,"Pelipper, Rapid Strike Urshifu, Archaludon, Incineroar, Flutter Mane, Amoonguss"
24,2334,Jérémy Côté,Canada,"Flutter Mane, Amoonguss, Pelipper, Archaludon, Rapid Strike Urshifu, Baxcalibur"
25,1785,Brian Collins,Ireland,"Hearthflame Mask Ogerpon, Rillaboom, Single Strike Urshifu, Farigiraf, Bloodmoon Ursaluna, Smeargle"
26,159,Riley Factura,USA,"Kingambit, Amoonguss, Rapid Strike Urshifu, Dragonite, Chien-Pao, Hearthflame Mask Ogerpon"
27,394,Brendan Zheng,USA,"Farigiraf, Iron Jugulis, Amoonguss, Wellspring Mask Ogerpon, Incineroar, Bloodmoon Ursaluna"
28,1773,Marco Martinez,USA,"Incineroar, Single Strike Urshifu, Wellspring Mask Ogerpon, Flutter Mane, Farigiraf, Bloodmoon Ursaluna"
29,1028,James Evans,USA,"Landorus, Wellspring Mask Ogerpon, Flutter Mane, Rillaboom, Kingambit, Gouging Fire"
30,385,Don Czech,USA,"Wellspring Mask Ogerpon, Kingambit, Articuno, Alolan Ninetales, Magmar, Landorus"
