Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
1,150,Paul Chua,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Roaring Moon"
2,146,Gabriel Agati,Brazil,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
3,2556,Alexander DAndrea,USA,"Glimmora, Tatsugiri, Chi-Yu, Iron Bundle, Dondozo, Dragonite"
4,2011,Joan Perelló,Spain,"Glimmora, Tatsugiri, Chi-Yu, Iron Bundle, Dondozo, Dragonite"
5,1028,James Evans,USA,"Gholdengo, Garchomp, Talonflame, Iron Bundle, Chien-Pao, Iron Hands"
6,1503,Giulio Tarlao,Italy,"Gholdengo, Amoonguss, Arcanine, Palafin, Chien-Pao, Dragonite"
7,2230,Ilias Roufogalis,Greece,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Iron Hands"
8,175,Paul Ruiz,Ecuador,"Gholdengo, Maushold, Arcanine, Iron Bundle, Annihilape, Roaring Moon"
9,50,Davide Carrer,Italy,"Flutter Mane, Great Tusk, Kingambit, Gyarados, Chien-Pao, Dragonite"
10,382,Sohaib Mufti,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Iron Hands"
11,28,Alex Gómez Berna,Spain,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Kingambit, Iron Hands"
12,76,Flavio del Pidio,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Corviknight"
13,1481,Victor Medina,Spain,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Iron Hands"
14,1170,Mattie Morgan,Ireland,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Dragonite"
15,106,Luca Ceribelli,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Glimmora"
16,129,Nick Navarre,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Kingambit, Dragonite"
17,16,Nico Davide Cognetta,Italy,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Glimmora"
18,188,Alberto Lara,USA,"Flutter Mane, Klefki, Chi-Yu, Corviknight, Garchomp, Roaring Moon"
19,268,Alister Sandover,Australia,"Flutter Mane, Amoonguss, Arcanine, Chien-Pao, Ting-Lu, Dragonite"
20,1292,Alfredo Chang,Australia,"Flutter Mane, Murkrow, Chi-Yu, Iron Bundle, Great Tusk, Arcanine"
21,2088,Abtin Ghaad  Amini,USA,"Dragapult, Chien-Pao, Scizor, Gyarados, Garchomp, Iron Hands"
22,1518,Juan Benítez,Spain,"Flutter Mane, Baxcalibur, Scizor, Palafin, Pelipper, Iron Hands"
23,1274,Giovanni Cischke,USA,"Flutter Mane, Amoonguss, Chi-Yu, Palafin, Corviknight, Iron Hands"
24,2231,Antoine Desaegher,France,"Gholdengo, Amoonguss, Chi-Yu, Gyarados, Ting-Lu, Murkrow"
25,168,Justin Carris,USA,"Flutter Mane, Gothitelle, Talonflame, Iron Bundle, Great Tusk, Tyranitar"
26,1510,Juan  M Santizo,Guatemala,"Flutter Mane, Gothitelle, Arcanine, Palafin, Ting-Lu, Scream Tail"
27,110,Carson Confer,USA,"Glimmora, Tatsugiri, Chi-Yu, Iron Bundle, Dondozo, Dragonite"
28,39,David Koutesh,Czech Republic,"Flutter Mane, Orthworm, Chien-Pao, Gyarados, Ting-Lu, Dragonite"
29,64,Leonardo Bonanomi,Italy,"Flutter Mane, Great Tusk, Chien-Pao, Gyarados, Kingambit, Dragonite"
30,1760,Sebastian Li,Netherlands,"Flutter Mane, Amoonguss, Arcanine, Palafin, Kingambit, Dragonite"
31,1519,Juan  M Odriozola,Spain,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Iron Hands"
32,1532,Joaquín Blanch,Spain,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Kingambit, Iron Hands"
33,1096,Juan Salerno,Argentina,"Flutter Mane, Amoonguss, Chi-Yu, Gyarados, Kingambit, Garchomp"
34,1829,Pablo Gallardo,Spain,"Pelipper, Drednaw, Tatsugiri Droopy Form, Dondozo, Chien-Pao, Dragonite"
35,3,Simone Sanvito,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Kingambit, Dragonite"
36,571,Davide Miraglia,Italy,"Flutter Mane, Abomasnow, Chi-Yu, Iron Bundle, Great Tusk, Iron Hands"
37,8,Kevin Salvetto,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Kingambit"
38,12,Javier Senorena,Spain,"Flutter Mane, Amoonguss, Arcanine, Iron Bundle, Ting-Lu, Annihilape"
39,1137,Hengyue Zhang,USA,"Flutter Mane, Murkrow, Chi-Yu, Iron Bundle, Great Tusk, Scizor"
40,1485,Zee Costagliola,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
41,2232,Andrea Pagano,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Tatsugiri Stretchy Form, Dondozo"
42,2233,Juan  A Romero,Spain,"Gholdengo, Amoonguss, Pelipper, Palafin, Chien-Pao, Iron Hands"
43,2234,Alejandro Trastoy,Spain,"Flutter Mane, Amoonguss, Chi-Yu, Dondozo, Ting-Lu, Dragonite"
44,161,Collin Heier,USA,"Gholdengo, Scream Tail, Chien-Pao, Wash Rotom, Ting-Lu, Dragonite"
45,1742,Federico Camporesi,Italy,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Kingambit"
46,130,Chuppa Cross IV,USA,"Glimmora, Tatsugiri, Chi-Yu, Iron Bundle, Dondozo, Dragonite"
47,2236,Pablo García,Spain,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
48,1194,Daniel Hernandez Espinosa,Spain,"Flutter Mane, Bellibolt, Chi-Yu, Gyarados, Great Tusk, Baxcalibur"
49,1487,Selahattin Sturm,Germany,"Flutter Mane, Amoonguss, Arcanine, Palafin, Chien-Pao, Dragonite"
50,2237,Jorge Salinas,Spain,"Flutter Mane, Amoonguss, Arcanine, Palafin, Mimikyu, Iron Hands"
51,2025,Fevzi Özkan,Germany,"Flutter Mane, Tatsugiri, Chi-Yu, Iron Bundle, Dondozo, Corviknight"
52,271,Aaron Traylor,USA,"Flutter Mane, Amoonguss, Chi-Yu, Palafin, Pelipper, Iron Bundle"
53,657,Kyle Livinghouse,USA,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Baxcalibur"
54,1827,Aurélien Soula,France,"Flutter Mane, Amoonguss, Arcanine, Palafin, Ting-Lu, Kingambit"
55,2238,Nicolò Pollato,Italy,"Iron Hands, Amoonguss, Arcanine, Palafin, Chien-Pao, Dragonite"
