Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
1,190,Giovanni Costa,USA,"Flutter Mane, Wellspring Mask Ogerpon, Farigiraf, Single Strike Urshifu, Iron Hands, Gholdengo"
2,351,Raghav Malaviya,USA,"Clefairy, Landorus, Rillaboom, Kingambit, Hisuian Arcanine, Wellspring Mask Ogerpon"
3,332,Justin Burns,USA,"Heatran, Amoonguss, Landorus Therian, Chien-Pao, Iron Hands, Flutter Mane"
4,1088,Joseph Ugarte,USA,"Amoonguss, Rapid Strike Urshifu, Kingambit, Dragonite, Hearthflame Mask Ogerpon, Chien-Pao"
5,631,Joseph Costagliola,USA,"Rillaboom, Tornadus, Rapid Strike Urshifu, Gholdengo, Hearthflame Mask Ogerpon, Regidrago"
6,1932,Justin Tang,USA,"Rapid Strike Urshifu, Regidrago, Gholdengo, Hearthflame Mask Ogerpon, Tornadus, Rillaboom"
7,159,Riley Factura,USA,"Kingambit, Amoonguss, Rapid Strike Urshifu, Dragonite, Chien-Pao, Hearthflame Mask Ogerpon"
8,313,Jeudy Azzarelli,USA,"Gholdengo, Rapid Strike Urshifu, Rillaboom, Tornadus, Regidrago, Hearthflame Mask Ogerpon"
9,2310,Brandon Fuller,USA,"Gholdengo, Brambleghast, Rapid Strike Urshifu, Flutter Mane, Chi-Yu, Tornadus"
10,197,Brady Smith,USA,"Chien-Pao, Heatran, Rillaboom, Landorus Therian, Sinistcha, Kingambit"
11,898,Gilberto Espejel,Mexico,"Alolan Ninetales, Heatran, Sinistcha, Iron Hands, Kingambit, Landorus Therian"
12,1728,Ryan Haig,USA,"Brambleghast, Farigiraf, Landorus, Single Strike Urshifu, Tornadus, Gholdengo"
13,110,Carson Confer,USA,"Clefairy, Kingambit, Hearthflame Mask Ogerpon, Iron Hands, Tornadus, Rapid Strike Urshifu"
14,1232,Jeremy Parson,USA,"Hearthflame Mask Ogerpon, Flutter Mane, Farigiraf, Bloodmoon Ursaluna, Iron Hands, Single Strike Urshifu"
15,198,James Baek,USA,"Tornadus, Landorus Therian, Flutter Mane, Rapid Strike Urshifu, Kingambit, Hearthflame Mask Ogerpon"
16,165,Arsal Puri,USA,"Hisuian Arcanine, Wellspring Mask Ogerpon, Landorus, Kingambit, Clefairy, Rillaboom"
17,1602,Tang Shiliang,China,"Hearthflame Mask Ogerpon, Rillaboom, Regidrago, Rapid Strike Urshifu, Tornadus, Gholdengo"
18,2935,Colin Legge,USA,"Tornadus, Farigiraf, Flutter Mane, Landorus, Chi-Yu, Brambleghast"
19,653,Aditya Subramanian,USA,"Iron Hands, Kingambit, Iron Bundle, Clefairy, Hearthflame Mask Ogerpon, Rillaboom"
20,1039,Allan Martinez,USA,"Roaring Moon, Iron Bundle, Hisuian Arcanine, Gholdengo, Iron Hands, Wellspring Mask Ogerpon"
21,304,Aaron Zheng,USA,"Hearthflame Mask Ogerpon, Female Indeedee, Dragapult, Rapid Strike Urshifu, Tornadus, Chien-Pao"
22,388,Emily Golub,USA,"Tatsugiri Stretchy Form, Dondozo, Flutter Mane, Chi-Yu, Chien-Pao, Dragonite"
23,1810,Montana Mott,USA,"Flutter Mane, Gholdengo, Rillaboom, Rapid Strike Urshifu, Hisuian Arcanine, Tornadus"
24,2712,AJ Testerman,N/A,"Torkoal, Single Strike Urshifu, Hearthflame Mask Ogerpon, Cresselia, Iron Hands, Ursaluna"
25,2534,Connor Swikart,USA,"Tatsugiri, Dondozo, Hearthflame Mask Ogerpon, Chien-Pao, Dragonite, Flutter Mane"
26,1695,Grant Laird,USA,"Iron Hands, Chien-Pao, Flutter Mane, Hisuian Arcanine, Roaring Moon, Amoonguss"
27,1026,Mark Jackson,USA,"Dragonite, Kingambit, Amoonguss, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Chien-Pao"
28,2326,Richard Mogollon,USA,"Iron Hands, Weezing, Gholdengo, Roaring Moon, Hearthflame Mask Ogerpon, Rapid Strike Urshifu"
29,2531,Sam Pletcher,USA,"Salamence, Rillaboom, Heatran, Alolan Ninetales, Empoleon, Baxcalibur"
30,1911,Matthew Bopp,USA,"Rapid Strike Urshifu, Hisuian Arcanine, Flutter Mane, Rillaboom, Tornadus, Chien-Pao"
31,2936,Jeffrey Lehmann,USA,"Landorus Therian, Flutter Mane, Kingambit, Iron Hands, Amoonguss, Heatran"
32,188,Alberto Lara,USA,"Tornadus, Flutter Mane, Rapid Strike Urshifu, Rillaboom, Landorus Therian, Heatran"
33,610,Chase Lybbert,USA,"Landorus Therian, Iron Hands, Dusclops, Bloodmoon Ursaluna, Wellspring Mask Ogerpon, Chi-Yu"
34,306,Enosh Shachar,USA,"Heatran, Rillaboom, Tornadus, Rapid Strike Urshifu, Dragapult, Chien-Pao"
35,1616,Zackary Thornberg,USA,"Scream Tail, Heatran, Talonflame, Single Strike Urshifu, Flutter Mane, Dondozo"
36,211,Grant Weldon,USA,"Tornadus, Rapid Strike Urshifu, Heatran, Regidrago, Farigiraf, Rillaboom"
37,2937,Victor Manoath,Mexico,"Iron Hands, Chien-Pao, Wellspring Mask Ogerpon, Talonflame, Dragonite, Gholdengo"
38,195,Joshua Lorcy,USA,"Rillaboom, Wellspring Mask Ogerpon, Heatran, Flutter Mane, Kingambit, Salamence"
39,2351,Kian Campbell,USA,"Dragonite, Rillaboom, Farigiraf, Chien-Pao, Rapid Strike Urshifu, Heatran"
40,163,Stephen Mea,USA,"Brambleghast, Tornadus, Flutter Mane, Chi-Yu, Gholdengo, Rapid Strike Urshifu"
41,1940,Joshua Denk,USA,"Landorus Therian, Flutter Mane, Amoonguss, Iron Hands, Kingambit, Heatran"
42,2296,Samuel Kruse,USA,"Amoonguss, Iron Hands, Rapid Strike Urshifu, Gholdengo, Hisuian Arcanine, Tornadus"
43,1249,Mark Elson,USA,"Flutter Mane, Kingambit, Landorus Therian, Heatran, Iron Hands, Wellspring Mask Ogerpon"
44,283,Andrew Nowak,USA,"Iron Hands, Landorus, Roaring Moon, Iron Bundle, Wellspring Mask Ogerpon, Gholdengo"
45,2322,Thomas Irwin,USA,"Landorus Therian, Kingambit, Hearthflame Mask Ogerpon, Flutter Mane, Rapid Strike Urshifu, Tornadus"
46,2406,David Rosemon,USA,"Rillaboom, Hisuian Arcanine, Gholdengo, Rapid Strike Urshifu, Regidrago, Tornadus"
47,1234,Dawei Si,USA,"Landorus Therian, Iron Hands, Sinistcha, Chien-Pao, Heatran, Dondozo"
48,2938,Drew Brown,USA,"Gholdengo, Single Strike Urshifu, Wellspring Mask Ogerpon, Brambleghast, Landorus, Tornadus"
49,2359,Joseph Kwan,USA,"Landorus Therian, Iron Hands, Grimmsnarl, Volcarona, Flutter Mane, Wellspring Mask Ogerpon"
50,2730,Maximilian Gorchels,USA,"Single Strike Urshifu, Dragonite, Ursaluna, Flutter Mane, Cresselia, Iron Hands"
51,534,Brandon Meckley,USA,"Gholdengo, Tornadus, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Rillaboom, Regidrago"
52,1871,Xiao Haotian,China,"Landorus Therian, Rillaboom, Heatran, Kingambit, Wellspring Mask Ogerpon, Flutter Mane"
53,663,Ben Grissmer,USA,"Torkoal, Female Indeedee, Rapid Strike Urshifu, Iron Bundle, Chi-Yu, Armarouge"
54,2702,Shane Gaffney,USA,"Kingambit, Dragonite, Chien-Pao, Amoonguss, Rapid Strike Urshifu, Hearthflame Mask Ogerpon"
55,2939,Julian Farmer,USA,"Iron Bundle, Rapid Strike Urshifu, Chi-Yu, Landorus Therian, Rillaboom, Tornadus"
56,1636,Donald Smith,USA,"Iron Bundle, Flutter Mane, Tyranitar, Kommo-o, Hisuian Arcanine, Rillaboom"
57,429,Luis Canseco,Mexico,"Kingambit, Hisuian Arcanine, Roaring Moon, Amoonguss, Flutter Mane, Landorus"
58,1560,Norah Bowman,USA,"Rillaboom, Rapid Strike Urshifu, Chien-Pao, Heatran, Dragonite, Farigiraf"
59,1565,Marcus Dion,Canada,"Tornadus, Iron Hands, Rapid Strike Urshifu, Amoonguss, Kingambit, Gholdengo"
60,2940,Victor Browning,USA,"Roaring Moon, Weezing, Milotic, Flutter Mane, Hisuian Arcanine, Rillaboom"
61,2941,Andrew Lavigne,USA,"Kingambit, Female Indeedee, Rapid Strike Urshifu, Armarouge, Murkrow, Regidrago"
62,216,Shreyas Canchi Radhakrishna,USA,"Roaring Moon, Female Indeedee, Rapid Strike Urshifu, Flutter Mane, Armarouge, Iron Hands"
63,186,Matthew Jackson,USA,"Chien-Pao, Hisuian Arcanine, Rapid Strike Urshifu, Rillaboom, Tornadus, Flutter Mane"
64,2942,Zachary Carlson,USA,"Rillaboom, Tornadus, Hearthflame Mask Ogerpon, Regidrago, Gholdengo, Rapid Strike Urshifu"
65,1959,Zachary Mnich,USA,"Rillaboom, Volcarona, Iron Valiant, Wellspring Mask Ogerpon, Scream Tail, Kingambit"
66,2367,Waleed Helmy,USA,"Kingambit, Landorus Therian, Flutter Mane, Chien-Pao, Iron Hands, Wellspring Mask Ogerpon"
67,1604,Nishant Joshi,USA,"Tornadus, Gholdengo, Rapid Strike Urshifu, Hearthflame Mask Ogerpon, Regidrago, Rillaboom"
68,1242,Timothy Hardin,USA,"Dusclops, Bloodmoon Ursaluna, Wellspring Mask Ogerpon, Hisuian Arcanine, Iron Jugulis, Iron Hands"
69,2943,Matthew Dugger,USA,"Landorus Therian, Roaring Moon, Heatran, Iron Hands, Flutter Mane, Wellspring Mask Ogerpon"
70,2944,Chris Large,USA,"Roaring Moon, Ogerpon, Iron Hands, Heatran, Farigiraf, Chien-Pao"
71,2945,Alberto Renero Pedrajas,Mexico,"Amoonguss, Iron Hands, Roaring Moon, Landorus Therian, Flutter Mane, Heatran"
72,1700,Chase Tiedtke,USA,"Rillaboom, Hearthflame Mask Ogerpon, Rapid Strike Urshifu, Tornadus, Flutter Mane, Kingambit"
73,2667,Aaron Grubbs,USA,"Flutter Mane, Kingambit, Rapid Strike Urshifu, Tornadus, Hisuian Arcanine, Rillaboom"
74,1480,Stefan Mott,Switzerland,"Flutter Mane, Wash Rotom, Rillaboom, Heatran, Landorus Therian, Dragonite"
75,382,Sohaib Mufti,USA,"Landorus, Rillaboom, Kingambit, Clefairy, Hisuian Arcanine, Wellspring Mask Ogerpon"
76,2946,Arthur Mosca,Mexico,"Gholdengo, Rillaboom, Flutter Mane, Tornadus, Hisuian Arcanine, Rapid Strike Urshifu"
77,1257,John Mills,USA,"Dondozo, Chi-Yu, Flutter Mane, Rillaboom, Glimmora, Tatsugiri"
