Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
1,1810,Montana Mott,USA,"Rillaboom, Shadow Rider Calyrex, Incineroar, Rapid Strike Urshifu, Tornadus, Clefairy"
2,1728,Ryan Haig,USA,"Pelipper, Raging Bolt, Incineroar, Rapid Strike Urshifu, Ice Rider Calyrex, Amoonguss"
3,2351,Kian Campbell,USA,"Rillaboom, Zacian, Rapid Strike Urshifu, Chien-Pao, Umbreon, Tornadus"
4,653,Aditya Subramanian,USA,"Rapid Strike Urshifu, Incineroar, Shadow Rider Calyrex, Raging Bolt, Clefairy, Rillaboom"
5,332,Justin Burns,USA,"Iron Hands, Ditto, Single Strike Urshifu, Amoonguss, Ice Rider Calyrex, Incineroar"
6,342,Rajan Bal,USA,"Gothitelle, Chi-Yu, Raging Bolt, Koraidon, Flutter Mane, Whimsicott"
7,161,Collin Heier,USA,"Whimsicott, Raging Bolt, Flutter Mane, Koraidon, Chi-Yu, Gothitelle"
8,2366,John Miller,USA,"Ice Rider Calyrex, Rillaboom, Incineroar, Pelipper, Rapid Strike Urshifu, Gholdengo"
9,1607,Zhang Zhe,China,"Grimmsnarl, Farigiraf, Iron Hands, Iron Bundle, Landorus, Miraidon"
10,1260,Michael Zhang,USA,"Chandelure, Galarian Moltres, Rillaboom, Chien-Pao, Zamazenta, Flutter Mane"
11,211,Grant Weldon,USA,"Zacian, Amoonguss, Regidrago, Whimsicott, Wellspring Mask Ogerpon, Chi-Yu"
12,1033,Alejandro Jimenez,USA,"Female Indeedee, Dondozo, Shadow Rider Calyrex, Rillaboom, Hisuian Goodra, Tatsugiri"
13,2816,David Baumgardt,USA,"Ice Rider Calyrex, Incineroar, Amoonguss, Single Strike Urshifu, Landorus, Raging Bolt"
14,2705,Andrew Briceno,USA,"Ursaluna, Rapid Strike Urshifu, Lunala, Amoonguss, Raging Bolt, Incineroar"
15,167,Joseph Selmer,USA,"Rillaboom, Groudon, Chi-Yu, Tornadus, Flutter Mane, Incineroar"
16,3325,Benjamin Flitcroft,USA,"Chien-Pao, Incineroar, Suicune, Zacian, Landorus, Whimsicott"
17,2069,Mostafa Afr,USA,"Maushold, Sableye, Miraidon, Comfey, Rillaboom, Annihilape"
18,3246,Dominik Gliatis,USA,"Rapid Strike Urshifu, Tornadus, Iron Hands, Volcarona, Smeargle, Shadow Rider Calyrex"
19,1088,Joseph Ugarte,USA,"Landorus, Miraidon, Farigiraf, Incineroar, Whimsicott, Ditto"
20,1616,Zackary Thornberg,USA,"Zamazenta, Scream Tail, Chien-Pao, Talonflame, Chi-Yu, Rillaboom"
21,3245,Alec Howard,USA,"Incineroar, Bloodmoon Ursaluna, Volcarona, Miraidon, Whimsicott, Farigiraf"
22,1135,Aaron Perez,USA,"Female Indeedee, Terapagos, Wellspring Mask Ogerpon, Gallade, Volcarona, Scream Tail"
23,1693,Aaron Brok,USA,"Iron Hands, Miraidon, Iron Treads, Chi-Yu, Whimsicott, Farigiraf"
24,1398,Erik Holmstrom,USA,"Annihilape, Miraidon, Wellspring Mask Ogerpon, Incineroar, Iron Treads, Tornadus"
25,190,Giovanni Costa,USA,"Gyarados, Miraidon, Farigiraf, Chi-Yu, Whimsicott, Iron Hands"
26,351,Raghav Malaviya,USA,"Raging Bolt, Incineroar, Cornerstone Mask Ogerpon, Ditto, Koraidon, Flutter Mane"
27,1799,Dai Hao,China,"Gholdengo, Amoonguss, Incineroar, Single Strike Urshifu, Raging Bolt, Ice Rider Calyrex"
28,1794,Emmanuel Boctor,USA,"Wellspring Mask Ogerpon, Annihilape, Bloodmoon Ursaluna, Female Indeedee, Incineroar, Ice Rider Calyrex"
29,2128,Darius Helmick,USA,"Wellspring Mask Ogerpon, Incineroar, Ice Rider Calyrex, Farigiraf, Landorus, Regieleki"
30,1084,Andrew Ding,USA,"Flutter Mane, Rapid Strike Urshifu, Kyogre, Incineroar, Iron Jugulis, Tsareena"
31,2978,Jonathan Chemburkar,USA,"Single Strike Urshifu, Amoonguss, Raging Bolt, Incineroar, Ice Rider Calyrex, Gholdengo"
32,1747,Joji Kaieda,Japan,"Tornadus, Iron Hands, Flutter Mane, Amoonguss, Terapagos, Chi-Yu"
33,1021,Qi Wei,USA,"Cornerstone Mask Ogerpon, Flutter Mane, Chi-Yu, Tornadus, Terapagos, Amoonguss"
34,198,James Baek,USA,"Landorus, Wellspring Mask Ogerpon, Single Strike Urshifu, Ice Rider Calyrex, Incineroar, Regieleki"
35,2298,Abigail Watson,USA,"Rillaboom, Zamazenta, Wellspring Mask Ogerpon, Chi-Yu, Flutter Mane, Whimsicott"
36,2961,Christian Solano,USA,"Zamazenta, Gastrodon, Grimmsnarl, Annihilape, Hearthflame Mask Ogerpon, Rhyperior"
37,1956,Carter Davis,USA,"Landorus, Iron Hands, Chi-Yu, Whimsicott, Miraidon, Farigiraf"
38,3326,Gina Garavalia,USA,"Zamazenta, Rillaboom, Hearthflame Mask Ogerpon, Flutter Mane, Chien-Pao, Pelipper"
39,639,Cade Bowles,USA,"Raging Bolt, Brute Bonnet, Chi-Yu, Garganacl, Groudon, Flutter Mane"
40,3298,Andrew Block,USA,"Farigiraf, Iron Bundle, Incineroar, Iron Valiant, Miraidon, Tornadus"
41,2409,Michael Munoz,USA,"Raging Bolt, Tornadus, Koraidon, Hearthflame Mask Ogerpon, Incineroar, Flutter Mane"
42,1121,Yuki Zaninovich,USA,"Whimsicott, Iron Hands, Chi-Yu, Miraidon, Volcarona, Farigiraf"
43,3327,Joshua Dimond,USA,"Chien-Pao, Wellspring Mask Ogerpon, Zacian, Gothitelle, Raging Bolt, Annihilape"
44,1931,Ofomezie Emelle,USA,"Pelipper, Ice Rider Calyrex, Rapid Strike Urshifu, Ting-Lu, Raging Bolt, Hearthflame Mask Ogerpon"
45,129,Nick Navarre,USA,"Cornerstone Mask Ogerpon, Whimsicott, Raging Bolt, Chi-Yu, Gothitelle, Terapagos"
46,3328,Adrian Duran,USA,"Incineroar, Gholdengo, Wellspring Mask Ogerpon, Scream Tail, Raging Bolt, Terapagos"
47,3329,Ian Genis,USA,"Sableye, Lugia, Comfey, Pelipper, Rillaboom, Cornerstone Mask Ogerpon"
48,703,Henry Rich,Australia,"Ursaluna, Female Indeedee, Rapid Strike Urshifu, Lunala, Incineroar, Tornadus"
49,358,Alex Underhill,USA,"Chi-Yu, Raging Bolt, Flutter Mane, Whimsicott, Gothitelle, Koraidon"
50,3330,Greg Corona,USA,"Latios, Pelipper, Rillaboom, Galarian Moltres, Chien-Pao, Zamazenta"
51,663,Ben Grissmer,USA,"Amoonguss, Ice Rider Calyrex, Female Indeedee, Smeargle, Hatterene, Tsareena"
52,3331,Jesse Gell,USA,"Raging Bolt, Rillaboom, Flutter Mane, Amoonguss, Koraidon, Gholdengo"
53,1785,Brian Collins,Ireland,"Hatterene, Smeargle, Female Indeedee, Tsareena, Amoonguss, Ice Rider Calyrex"
54,3332,Ian Brito,USA,"Rillaboom, Tornadus, Shadow Rider Calyrex, Rapid Strike Urshifu, Incineroar, Landorus"
55,2692,Zane Thatcher,USA,"Raging Bolt, Amoonguss, Rapid Strike Urshifu, Rillaboom, Ting-Lu, Ho-Oh"
56,188,Alberto Lara,USA,"Chi-Yu, Flutter Mane, Rapid Strike Urshifu, Whimsicott, Miraidon, Iron Hands"
57,1028,James Evans,USA,"Farigiraf, Iron Bundle, Miraidon, Whimsicott, Chi-Yu, Iron Hands"
58,3333,Scott Baier,USA,"Chi-Yu, Eternatus, Baxcalibur, Flutter Mane, Tornadus, Rillaboom"
