Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
1,25,Wolfe Glick,USA,"Scream Tail, Amoonguss, Arcanine, Palafin, Flutter Mane, Gothitelle"
2,132,Ashton Cox,USA,"Iron Hands, Brute Bonnet, Gholdengo, Dondozo, Tatsugiri Droopy Form, Roaring Moon"
3,1028,James Evans,USA,"Great Tusk, Sylveon, Tyranitar, Iron Bundle, Gothitelle, Dragonite"
4,130,Chuppa Cross IV,USA,"Pawmot, Brute Bonnet, Talonflame, Dondozo, Tatsugiri, Gholdengo"
5,157,Emilio Forbes,USA,"Great Tusk, Glimmora, Talonflame, Iron Bundle, Flutter Mane, Kingambit"
6,199,Toler Webb,USA,"Great Tusk, Gothitelle, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
7,110,Carson Confer,USA,"Sylveon, Meowscarada, Flutter Mane, Dondozo, Tatsugiri, Gholdengo"
8,1785,Brian Collins,Ireland,"Iron Hands, Maushold, Armarouge, Dondozo, Tatsugiri, Female Indeedee"
9,652,George Tifverman,USA,"Iron Hands, Brute Bonnet, Armarouge, Dondozo, Tatsugiri, Female Indeedee"
10,653,Aditya Subramanian,USA,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Gothitelle"
11,1262,Jonathan Melendez,USA,"Iron Hands, Brute Bonnet, Armarouge, Female Indeedee, Flutter Mane, Stonjourner"
12,657,Kyle Livinghouse,USA,"Great Tusk, Maushold, Volcarona, Iron Bundle, Gholdengo, Dragonite"
13,1890,Wu Yichun,China,"Great Tusk, Talonflame, Arcanine, Iron Bundle, Flutter Mane, Tyranitar"
14,1039,Allan Martinez,USA,"Iron Hands, Amoonguss, Volcarona, Sableye, Flutter Mane, Dragonite"
15,1058,Arbin Tumaneng,USA,"Iron Hands, Amoonguss, Armarouge, Female Indeedee, Flutter Mane, Roaring Moon"
16,394,Brendan Zheng,USA,"Sylveon, Brute Bonnet, Arcanine, Gastrodon, Gothitelle, Armarouge"
17,1891,Bhushan Thumsi,USA,"Annihilape, Maushold, Volcarona, Dondozo, Tatsugiri, Flutter Mane"
18,1892,Yotam Cohen,USA,"Great Tusk, Gothitelle, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
19,150,Paul Chua,USA,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Roaring Moon"
20,129,Nick Navarre,USA,"Iron Hands, Amoonguss, Arcanine, Iron Bundle, Flutter Mane, Gothitelle"
21,168,Justin Carris,USA,"Great Tusk, Gothitelle, Talonflame, Iron Bundle, Flutter Mane, Tyranitar"
22,148,Ian McLaughlin,USA,"Lycanroc, Tyranitar, Drifblim, Female Indeedee, Gholdengo, Garchomp"
23,1565,Marcus Dion,Canada,"Iron Hands, Amoonguss, Arcanine, Palafin, Flutter Mane, Gothitelle"
24,1811,Anton Galkin,USA,"Great Tusk, Kingambit, Arcanine, Murkrow, Flutter Mane, Dragonite"
25,358,Alex Underhill,USA,"Iron Hands, Brute Bonnet, Armarouge, Female Indeedee, Flutter Mane, Maushold"
26,190,Giovanni Costa,USA,"Great Tusk, Meowscarada, Talonflame, Gothitelle, Gholdengo, Dragonite"
27,1602,Tang Shiliang,China,"Kingambit, Brute Bonnet, Volcarona, Dondozo, Tatsugiri, Flutter Mane"
28,1680,Luca Paz,USA,"Great Tusk, Talonflame, Gholdengo, Dondozo, Tatsugiri, Dragonite"
